Record Length,40000,,Source,CH1
Sample Interval,CH1:0.0003999999899,,Second,Volt
,,,2.54399991,0.5
,,,2.544399977,0.48
,,,2.544800043,0.48
,,,2.545199871,0.48
,,,2.545599937,0.5
,,,2.546000004,0.48
,,,2.546399832,0.5
,,,2.546799898,0.48
,,,2.547199965,0.48
,,,2.547600031,0.48
,,,2.547999859,0.5
,,,2.548399925,0.48
,,,2.548799992,0.48
,,,2.54919982,0.5
,,,2.549599886,0.48
,,,2.549999952,0.5
,,,2.550400019,0.5
,,,2.550799847,0.48
,,,2.551199913,0.48
,,,2.551599979,0.48
,,,2.552000046,0.48
,,,2.552399874,0.48
,,,2.55279994,0.48
,,,2.553200006,0.48
,,,2.553599834,0.48
,,,2.553999901,0.5
,,,2.554399967,0.48
,,,2.554800034,0.48
,,,2.555199862,0.48
,,,2.555599928,0.5
,,,2.555999994,0.48
,,,2.556399822,0.5
,,,2.556799889,0.5
,,,2.557199955,0.5
,,,2.557600021,0.48
,,,2.557999849,0.5
,,,2.558399916,0.48
,,,2.558799982,0.48
,,,2.559200048,0.48
,,,2.559599876,0.5
,,,2.559999943,0.48
,,,2.560400009,0.5
,,,2.560799837,0.5
,,,2.561199903,0.5
,,,2.56159997,0.48
,,,2.562000036,0.48
,,,2.562399864,0.5
,,,2.562799931,0.48
,,,2.563199997,0.48
,,,2.563599825,0.5
,,,2.563999891,0.48
,,,2.564399958,0.48
,,,2.564800024,0.48
,,,2.565199852,0.5
,,,2.565599918,0.5
,,,2.565999985,0.48
,,,2.566400051,0.5
,,,2.566799879,0.48
,,,2.567199945,0.48
,,,2.567600012,0.5
,,,2.56799984,0.46
,,,2.568399906,0.5
,,,2.568799973,0.48
,,,2.569200039,0.48
,,,2.569599867,0.48
,,,2.569999933,0.5
,,,2.5704,0.48
,,,2.570799828,0.5
,,,2.571199894,0.5
,,,2.57159996,0.48
,,,2.572000027,0.5
,,,2.572399855,0.48
,,,2.572799921,0.5
,,,2.573199987,0.48
,,,2.573600054,0.5
,,,2.573999882,0.5
,,,2.574399948,0.48
,,,2.574800015,0.5
,,,2.575199842,0.5
,,,2.575599909,0.5
,,,2.575999975,0.48
,,,2.576400042,0.48
,,,2.57679987,0.48
,,,2.577199936,0.5
,,,2.577600002,0.48
,,,2.57799983,0.48
,,,2.578399897,0.48
,,,2.578799963,0.48
,,,2.579200029,0.48
,,,2.579599857,0.5
,,,2.579999924,0.48
,,,2.58039999,0.48
,,,2.580799818,0.48
,,,2.581199884,0.48
,,,2.581599951,0.48
,,,2.582000017,0.48
,,,2.582399845,0.48
,,,2.582799912,0.48
,,,2.583199978,0.48
,,,2.583600044,0.48
,,,2.583999872,0.48
,,,2.584399939,0.48
,,,2.584800005,0.48
,,,2.585199833,0.52
,,,2.585599899,0.5
,,,2.585999966,0.48
,,,2.586400032,0.48
,,,2.58679986,0.48
,,,2.587199926,0.5
,,,2.587599993,0.48
,,,2.587999821,0.48
,,,2.588399887,0.52
,,,2.588799953,0.48
,,,2.58920002,0.48
,,,2.589599848,0.48
,,,2.589999914,0.48
,,,2.590399981,0.48
,,,2.590800047,0.48
,,,2.591199875,0.48
,,,2.591599941,0.5
,,,2.592000008,0.48
,,,2.592399836,0.5
,,,2.592799902,0.48
,,,2.593199968,0.48
,,,2.593600035,0.5
,,,2.593999863,0.5
,,,2.594399929,0.48
,,,2.594799995,0.5
,,,2.595199823,0.5
,,,2.59559989,0.5
,,,2.595999956,0.5
,,,2.596400023,0.5
,,,2.59679985,0.52
,,,2.597199917,0.48
,,,2.597599983,0.48
,,,2.59800005,0.5
,,,2.598399878,0.48
,,,2.598799944,0.48
,,,2.59920001,0.5
,,,2.599599838,0.5
,,,2.599999905,0.48
,,,2.600399971,0.48
,,,2.600800037,0.48
,,,2.601199865,0.48
,,,2.601599932,0.48
,,,2.601999998,0.5
,,,2.602399826,0.5
,,,2.602799892,0.5
,,,2.603199959,0.5
,,,2.603600025,0.48
,,,2.603999853,0.48
,,,2.60439992,0.48
,,,2.604799986,0.5
,,,2.605200052,0.5
,,,2.60559988,0.5
,,,2.605999947,0.5
,,,2.606400013,0.48
,,,2.606799841,0.48
,,,2.607199907,0.48
,,,2.607599974,0.52
,,,2.60800004,0.48
,,,2.608399868,0.5
,,,2.608799934,0.5
,,,2.609200001,0.48
,,,2.609599829,0.5
,,,2.609999895,0.48
,,,2.610399961,0.5
,,,2.610800028,0.48
,,,2.611199856,0.5
,,,2.611599922,0.52
,,,2.611999989,0.5
,,,2.612399817,0.5
,,,2.612799883,0.5
,,,2.613199949,0.48
,,,2.613600016,0.48
,,,2.613999844,0.5
,,,2.61439991,0.5
,,,2.614799976,0.48
,,,2.615200043,0.5
,,,2.615599871,0.5
,,,2.615999937,0.48
,,,2.616400003,0.48
,,,2.616799831,0.5
,,,2.617199898,0.5
,,,2.617599964,0.48
,,,2.618000031,0.48
,,,2.618399858,0.5
,,,2.618799925,0.48
,,,2.619199991,0.48
,,,2.619599819,0.48
,,,2.619999886,0.5
,,,2.620399952,0.48
,,,2.620800018,0.5
,,,2.621199846,0.48
,,,2.621599913,0.48
,,,2.621999979,0.5
,,,2.622400045,0.5
,,,2.622799873,0.48
,,,2.62319994,0.48
,,,2.623600006,0.48
,,,2.623999834,0.5
,,,2.6243999,0.48
,,,2.624799967,0.48
,,,2.625200033,0.48
,,,2.625599861,0.48
,,,2.625999928,0.5
,,,2.626399994,0.48
,,,2.626799822,0.5
,,,2.627199888,0.5
,,,2.627599955,0.48
,,,2.628000021,0.48
,,,2.628399849,0.52
,,,2.628799915,0.5
,,,2.629199982,0.5
,,,2.629600048,0.5
,,,2.629999876,0.48
,,,2.630399942,0.48
,,,2.630800009,0.48
,,,2.631199837,0.5
,,,2.631599903,0.48
,,,2.631999969,0.48
,,,2.632400036,0.48
,,,2.632799864,0.48
,,,2.63319993,0.48
,,,2.633599997,0.48
,,,2.633999825,0.5
,,,2.634399891,0.5
,,,2.634799957,0.48
,,,2.635200024,0.48
,,,2.635599852,0.48
,,,2.635999918,0.48
,,,2.636399984,0.5
,,,2.636800051,0.48
,,,2.637199879,0.5
,,,2.637599945,0.5
,,,2.638000011,0.48
,,,2.638399839,0.48
,,,2.638799906,0.5
,,,2.639199972,0.48
,,,2.639600039,0.48
,,,2.639999866,0.5
,,,2.640399933,0.5
,,,2.640799999,0.5
,,,2.641199827,0.5
,,,2.641599894,0.5
,,,2.64199996,0.48
,,,2.642400026,0.48
,,,2.642799854,0.48
,,,2.643199921,0.5
,,,2.643599987,0.48
,,,2.643999815,0.5
,,,2.644399881,0.5
,,,2.644799948,0.48
,,,2.645200014,0.48
,,,2.645599842,0.52
,,,2.645999908,0.5
,,,2.646399975,0.48
,,,2.646800041,0.48
,,,2.647199869,0.48
,,,2.647599936,0.48
,,,2.648000002,0.48
,,,2.64839983,0.5
,,,2.648799896,0.5
,,,2.649199963,0.48
,,,2.649600029,0.48
,,,2.649999857,0.5
,,,2.650399923,0.5
,,,2.65079999,0.5
,,,2.651199818,0.5
,,,2.651599884,0.5
,,,2.65199995,0.46
,,,2.652400017,0.48
,,,2.652799845,0.5
,,,2.653199911,0.5
,,,2.653599977,0.5
,,,2.654000044,0.5
,,,2.654399872,0.5
,,,2.654799938,0.48
,,,2.655200005,0.5
,,,2.655599833,0.48
,,,2.655999899,0.48
,,,2.656399965,0.48
,,,2.656800032,0.48
,,,2.65719986,0.48
,,,2.657599926,0.5
,,,2.657999992,0.48
,,,2.65839982,0.48
,,,2.658799887,0.48
,,,2.659199953,0.48
,,,2.659600019,0.5
,,,2.659999847,0.48
,,,2.660399914,0.5
,,,2.66079998,0.48
,,,2.661200047,0.48
,,,2.661599875,0.48
,,,2.661999941,0.5
,,,2.662400007,0.48
,,,2.662799835,0.48
,,,2.663199902,0.48
,,,2.663599968,0.48
,,,2.664000034,0.5
,,,2.664399862,0.5
,,,2.664799929,0.48
,,,2.665199995,0.48
,,,2.665599823,0.48
,,,2.665999889,0.5
,,,2.666399956,0.48
,,,2.666800022,0.48
,,,2.66719985,0.5
,,,2.667599916,0.48
,,,2.667999983,0.5
,,,2.668400049,0.48
,,,2.668799877,0.48
,,,2.669199944,0.48
,,,2.66960001,0.48
,,,2.669999838,0.5
,,,2.670399904,0.48
,,,2.670799971,0.48
,,,2.671200037,0.5
,,,2.671599865,0.5
,,,2.671999931,0.48
,,,2.672399998,0.48
,,,2.672799826,0.5
,,,2.673199892,0.48
,,,2.673599958,0.48
,,,2.674000025,0.48
,,,2.674399853,0.48
,,,2.674799919,0.48
,,,2.675199986,0.5
,,,2.675599813,0.5
,,,2.67599988,0.48
,,,2.676399946,0.5
,,,2.676800013,0.5
,,,2.677199841,0.48
,,,2.677599907,0.48
,,,2.677999973,0.48
,,,2.67840004,0.48
,,,2.678799868,0.5
,,,2.679199934,0.5
,,,2.6796,0.5
,,,2.679999828,0.48
,,,2.680399895,0.5
,,,2.680799961,0.48
,,,2.681200027,0.48
,,,2.681599855,0.48
,,,2.681999922,0.5
,,,2.682399988,0.52
,,,2.682799816,0.52
,,,2.683199883,0.48
,,,2.683599949,0.5
,,,2.684000015,0.5
,,,2.684399843,0.48
,,,2.68479991,0.5
,,,2.685199976,0.5
,,,2.685600042,0.5
,,,2.68599987,0.48
,,,2.686399937,0.48
,,,2.686800003,0.5
,,,2.687199831,0.5
,,,2.687599897,0.5
,,,2.687999964,0.48
,,,2.68840003,0.48
,,,2.688799858,0.5
,,,2.689199924,0.5
,,,2.689599991,0.48
,,,2.689999819,0.5
,,,2.690399885,0.48
,,,2.690799952,0.5
,,,2.691200018,0.5
,,,2.691599846,0.5
,,,2.691999912,0.48
,,,2.692399979,0.5
,,,2.692800045,0.48
,,,2.693199873,0.48
,,,2.693599939,0.5
,,,2.694000006,0.48
,,,2.694399834,0.5
,,,2.6947999,0.5
,,,2.695199966,0.48
,,,2.695600033,0.5
,,,2.695999861,0.48
,,,2.696399927,0.48
,,,2.696799994,0.5
,,,2.697199821,0.48
,,,2.697599888,0.48
,,,2.697999954,0.48
,,,2.698400021,0.5
,,,2.698799849,0.5
,,,2.699199915,0.48
,,,2.699599981,0.48
,,,2.700000048,0.5
,,,2.700399876,0.5
,,,2.700799942,0.48
,,,2.701200008,0.48
,,,2.701599836,0.5
,,,2.701999903,0.5
,,,2.702399969,0.5
,,,2.702800035,0.48
,,,2.703199863,0.5
,,,2.70359993,0.5
,,,2.703999996,0.48
,,,2.704399824,0.5
,,,2.704799891,0.5
,,,2.705199957,0.48
,,,2.705600023,0.48
,,,2.705999851,0.5
,,,2.706399918,0.48
,,,2.706799984,0.48
,,,2.70720005,0.5
,,,2.707599878,0.48
,,,2.707999945,0.5
,,,2.708400011,0.5
,,,2.708799839,0.48
,,,2.709199905,0.48
,,,2.709599972,0.48
,,,2.710000038,0.48
,,,2.710399866,0.5
,,,2.710799932,0.48
,,,2.711199999,0.48
,,,2.711599827,0.48
,,,2.711999893,0.5
,,,2.71239996,0.48
,,,2.712800026,0.5
,,,2.713199854,0.5
,,,2.71359992,0.5
,,,2.713999987,0.48
,,,2.714399815,0.5
,,,2.714799881,0.48
,,,2.715199947,0.48
,,,2.715600014,0.5
,,,2.715999842,0.5
,,,2.716399908,0.5
,,,2.716799974,0.48
,,,2.717200041,0.48
,,,2.717599869,0.5
,,,2.717999935,0.48
,,,2.718400002,0.48
,,,2.718799829,0.48
,,,2.719199896,0.5
,,,2.719599962,0.5
,,,2.720000029,0.5
,,,2.720399857,0.5
,,,2.720799923,0.5
,,,2.721199989,0.5
,,,2.721599817,0.48
,,,2.721999884,0.48
,,,2.72239995,0.5
,,,2.722800016,0.52
,,,2.723199844,0.5
,,,2.723599911,0.5
,,,2.723999977,0.48
,,,2.724400043,0.48
,,,2.724799871,0.48
,,,2.725199938,0.5
,,,2.725600004,0.5
,,,2.725999832,0.48
,,,2.726399899,0.5
,,,2.726799965,0.5
,,,2.727200031,0.48
,,,2.727599859,0.48
,,,2.727999926,0.5
,,,2.728399992,0.5
,,,2.72879982,0.48
,,,2.729199886,0.48
,,,2.729599953,0.48
,,,2.730000019,0.48
,,,2.730399847,0.48
,,,2.730799913,0.48
,,,2.73119998,0.48
,,,2.731600046,0.48
,,,2.731999874,0.48
,,,2.73239994,0.5
,,,2.732800007,0.5
,,,2.733199835,0.48
,,,2.733599901,0.5
,,,2.733999968,0.48
,,,2.734400034,0.48
,,,2.734799862,0.5
,,,2.735199928,0.48
,,,2.735599995,0.5
,,,2.735999823,0.48
,,,2.736399889,0.48
,,,2.736799955,0.5
,,,2.737200022,0.5
,,,2.73759985,0.48
,,,2.737999916,0.5
,,,2.738399982,0.5
,,,2.738800049,0.5
,,,2.739199877,0.48
,,,2.739599943,0.48
,,,2.74000001,0.48
,,,2.740399837,0.48
,,,2.740799904,0.48
,,,2.74119997,0.48
,,,2.741600037,0.48
,,,2.741999865,0.48
,,,2.742399931,0.48
,,,2.742799997,0.5
,,,2.743199825,0.48
,,,2.743599892,0.5
,,,2.743999958,0.5
,,,2.744400024,0.5
,,,2.744799852,0.5
,,,2.745199919,0.48
,,,2.745599985,0.48
,,,2.745999813,0.48
,,,2.746399879,0.48
,,,2.746799946,0.48
,,,2.747200012,0.5
,,,2.74759984,0.48
,,,2.747999907,0.48
,,,2.748399973,0.48
,,,2.748800039,0.48
,,,2.749199867,0.5
,,,2.749599934,0.5
,,,2.75,0.5
,,,2.750399828,0.48
,,,2.750799894,0.48
,,,2.751199961,0.5
,,,2.751600027,0.48
,,,2.751999855,0.48
,,,2.752399921,0.5
,,,2.752799988,0.5
,,,2.753199816,0.48
,,,2.753599882,0.5
,,,2.753999949,0.48
,,,2.754400015,0.5
,,,2.754799843,0.48
,,,2.755199909,0.5
,,,2.755599976,0.48
,,,2.756000042,0.48
,,,2.75639987,0.48
,,,2.756799936,0.5
,,,2.757200003,0.5
,,,2.757599831,0.48
,,,2.757999897,0.48
,,,2.758399963,0.5
,,,2.75880003,0.48
,,,2.759199858,0.48
,,,2.759599924,0.5
,,,2.75999999,0.48
,,,2.760399818,0.5
,,,2.760799885,0.5
,,,2.761199951,0.48
,,,2.761600018,0.5
,,,2.761999846,0.5
,,,2.762399912,0.48
,,,2.762799978,0.5
,,,2.763200045,0.5
,,,2.763599873,0.5
,,,2.763999939,0.48
,,,2.764400005,0.48
,,,2.764799833,0.48
,,,2.7651999,0.5
,,,2.765599966,0.48
,,,2.766000032,0.5
,,,2.76639986,0.48
,,,2.766799927,0.48
,,,2.767199993,0.48
,,,2.767599821,0.48
,,,2.767999887,0.5
,,,2.768399954,0.48
,,,2.76880002,0.5
,,,2.769199848,0.5
,,,2.769599915,0.48
,,,2.769999981,0.5
,,,2.770400047,0.48
,,,2.770799875,0.5
,,,2.771199942,0.48
,,,2.771600008,0.48
,,,2.771999836,0.48
,,,2.772399902,0.48
,,,2.772799969,0.48
,,,2.773200035,0.5
,,,2.773599863,0.48
,,,2.773999929,0.5
,,,2.774399996,0.5
,,,2.774799824,0.48
,,,2.77519989,0.48
,,,2.775599957,0.5
,,,2.776000023,0.48
,,,2.776399851,0.5
,,,2.776799917,0.48
,,,2.777199984,0.48
,,,2.777599812,0.48
,,,2.777999878,0.48
,,,2.778399944,0.48
,,,2.778800011,0.5
,,,2.779199839,0.48
,,,2.779599905,0.48
,,,2.779999971,0.48
,,,2.780400038,0.5
,,,2.780799866,0.5
,,,2.781199932,0.48
,,,2.781599998,0.48
,,,2.781999826,0.48
,,,2.782399893,0.48
,,,2.782799959,0.48
,,,2.783200026,0.48
,,,2.783599854,0.48
,,,2.78399992,0.48
,,,2.784399986,0.48
,,,2.784799814,0.48
,,,2.785199881,0.48
,,,2.785599947,0.48
,,,2.786000013,0.5
,,,2.786399841,0.48
,,,2.786799908,0.5
,,,2.787199974,0.48
,,,2.78760004,0.5
,,,2.787999868,0.5
,,,2.788399935,0.5
,,,2.788800001,0.48
,,,2.789199829,0.48
,,,2.789599895,0.5
,,,2.789999962,0.5
,,,2.790400028,0.48
,,,2.790799856,0.5
,,,2.791199923,0.48
,,,2.791599989,0.5
,,,2.791999817,0.5
,,,2.792399883,0.48
,,,2.79279995,0.5
,,,2.793200016,0.48
,,,2.793599844,0.5
,,,2.79399991,0.48
,,,2.794399977,0.5
,,,2.794800043,0.5
,,,2.795199871,0.48
,,,2.795599937,0.5
,,,2.796000004,0.48
,,,2.796399832,0.48
,,,2.796799898,0.48
,,,2.797199965,0.48
,,,2.797600031,0.5
,,,2.797999859,0.48
,,,2.798399925,0.5
,,,2.798799992,0.48
,,,2.79919982,0.5
,,,2.799599886,0.5
,,,2.799999952,0.48
,,,2.800400019,0.48
,,,2.800799847,0.5
,,,2.801199913,0.5
,,,2.801599979,0.5
,,,2.802000046,0.48
,,,2.802399874,0.5
,,,2.80279994,0.5
,,,2.803200006,0.48
,,,2.803599834,0.48
,,,2.803999901,0.48
,,,2.804399967,0.5
,,,2.804800034,0.48
,,,2.805199862,0.48
,,,2.805599928,0.48
,,,2.805999994,0.48
,,,2.806399822,0.5
,,,2.806799889,0.5
,,,2.807199955,0.48
,,,2.807600021,0.52
,,,2.807999849,0.5
,,,2.808399916,0.48
,,,2.808799982,0.5
,,,2.80919981,0.48
,,,2.809599876,0.48
,,,2.809999943,0.5
,,,2.810400009,0.5
,,,2.810799837,0.48
,,,2.811199903,0.48
,,,2.81159997,0.48
,,,2.812000036,0.5
,,,2.812399864,0.5
,,,2.812799931,0.5
,,,2.813199997,0.5
,,,2.813599825,0.5
,,,2.813999891,0.48
,,,2.814399958,0.5
,,,2.814800024,0.48
,,,2.815199852,0.48
,,,2.815599918,0.48
,,,2.815999985,0.5
,,,2.816399813,0.48
,,,2.816799879,0.5
,,,2.817199945,0.48
,,,2.817600012,0.48
,,,2.81799984,0.48
,,,2.818399906,0.48
,,,2.818799973,0.48
,,,2.819200039,0.48
,,,2.819599867,0.5
,,,2.819999933,0.48
,,,2.8204,0.48
,,,2.820799828,0.48
,,,2.821199894,0.48
,,,2.82159996,0.48
,,,2.822000027,0.5
,,,2.822399855,0.48
,,,2.822799921,0.48
,,,2.823199987,0.5
,,,2.823599815,0.48
,,,2.823999882,0.48
,,,2.824399948,0.5
,,,2.824800015,0.48
,,,2.825199842,0.48
,,,2.825599909,0.48
,,,2.825999975,0.5
,,,2.826400042,0.5
,,,2.82679987,0.48
,,,2.827199936,0.48
,,,2.827600002,0.48
,,,2.82799983,0.5
,,,2.828399897,0.48
,,,2.828799963,0.48
,,,2.829200029,0.48
,,,2.829599857,0.48
,,,2.829999924,0.48
,,,2.83039999,0.48
,,,2.830799818,0.48
,,,2.831199884,0.48
,,,2.831599951,0.48
,,,2.832000017,0.52
,,,2.832399845,0.5
,,,2.832799912,0.5
,,,2.833199978,0.5
,,,2.833600044,0.48
,,,2.833999872,0.5
,,,2.834399939,0.48
,,,2.834800005,0.48
,,,2.835199833,0.48
,,,2.835599899,0.48
,,,2.835999966,0.5
,,,2.836400032,0.48
,,,2.83679986,0.48
,,,2.837199926,0.48
,,,2.837599993,0.5
,,,2.837999821,0.5
,,,2.838399887,0.5
,,,2.838799953,0.5
,,,2.83920002,0.48
,,,2.839599848,0.5
,,,2.839999914,0.48
,,,2.840399981,0.5
,,,2.840800047,0.5
,,,2.841199875,0.48
,,,2.841599941,0.5
,,,2.842000008,0.46
,,,2.842399836,0.48
,,,2.842799902,0.48
,,,2.843199968,0.5
,,,2.843600035,0.52
,,,2.843999863,0.5
,,,2.844399929,0.48
,,,2.844799995,0.5
,,,2.845199823,0.48
,,,2.84559989,0.48
,,,2.845999956,0.5
,,,2.846400023,0.48
,,,2.84679985,0.5
,,,2.847199917,0.5
,,,2.847599983,0.48
,,,2.847999811,0.5
,,,2.848399878,0.48
,,,2.848799944,0.48
,,,2.84920001,0.5
,,,2.849599838,0.48
,,,2.849999905,0.5
,,,2.850399971,0.5
,,,2.850800037,0.48
,,,2.851199865,0.48
,,,2.851599932,0.48
,,,2.851999998,0.48
,,,2.852399826,0.48
,,,2.852799892,0.5
,,,2.853199959,0.48
,,,2.853600025,0.5
,,,2.853999853,0.48
,,,2.85439992,0.5
,,,2.854799986,0.5
,,,2.855199814,0.48
,,,2.85559988,0.48
,,,2.855999947,0.5
,,,2.856400013,0.48
,,,2.856799841,0.5
,,,2.857199907,0.5
,,,2.857599974,0.48
,,,2.85800004,0.48
,,,2.858399868,0.5
,,,2.858799934,0.5
,,,2.859200001,0.5
,,,2.859599829,0.48
,,,2.859999895,0.48
,,,2.860399961,0.48
,,,2.860800028,0.5
,,,2.861199856,0.5
,,,2.861599922,0.5
,,,2.861999989,0.5
,,,2.862399817,0.48
,,,2.862799883,0.48
,,,2.863199949,0.5
,,,2.863600016,0.48
,,,2.863999844,0.5
,,,2.86439991,0.48
,,,2.864799976,0.48
,,,2.865200043,0.48
,,,2.865599871,0.48
,,,2.865999937,0.48
,,,2.866400003,0.48
,,,2.866799831,0.5
,,,2.867199898,0.48
,,,2.867599964,0.48
,,,2.868000031,0.5
,,,2.868399858,0.5
,,,2.868799925,0.5
,,,2.869199991,0.5
,,,2.869599819,0.5
,,,2.869999886,0.5
,,,2.870399952,0.5
,,,2.870800018,0.48
,,,2.871199846,0.48
,,,2.871599913,0.5
,,,2.871999979,0.48
,,,2.872400045,0.5
,,,2.872799873,0.5
,,,2.87319994,0.5
,,,2.873600006,0.48
,,,2.873999834,0.5
,,,2.8743999,0.5
,,,2.874799967,0.48
,,,2.875200033,0.48
,,,2.875599861,0.5
,,,2.875999928,0.5
,,,2.876399994,0.5
,,,2.876799822,0.48
,,,2.877199888,0.48
,,,2.877599955,0.48
,,,2.878000021,0.5
,,,2.878399849,0.5
,,,2.878799915,0.5
,,,2.879199982,0.5
,,,2.87959981,0.46
,,,2.879999876,0.5
,,,2.880399942,0.48
,,,2.880800009,0.48
,,,2.881199837,0.48
,,,2.881599903,0.48
,,,2.881999969,0.48
,,,2.882400036,0.48
,,,2.882799864,0.48
,,,2.88319993,0.5
,,,2.883599997,0.48
,,,2.883999825,0.5
,,,2.884399891,0.48
,,,2.884799957,0.48
,,,2.885200024,0.48
,,,2.885599852,0.48
,,,2.885999918,0.48
,,,2.886399984,0.48
,,,2.886799812,0.5
,,,2.887199879,0.48
,,,2.887599945,0.48
,,,2.888000011,0.5
,,,2.888399839,0.5
,,,2.888799906,0.48
,,,2.889199972,0.5
,,,2.889600039,0.5
,,,2.889999866,0.52
,,,2.890399933,0.48
,,,2.890799999,0.5
,,,2.891199827,0.48
,,,2.891599894,0.5
,,,2.89199996,0.48
,,,2.892400026,0.5
,,,2.892799854,0.5
,,,2.893199921,0.48
,,,2.893599987,0.48
,,,2.893999815,0.48
,,,2.894399881,0.5
,,,2.894799948,0.48
,,,2.895200014,0.48
,,,2.895599842,0.5
,,,2.895999908,0.48
,,,2.896399975,0.48
,,,2.896800041,0.5
,,,2.897199869,0.48
,,,2.897599936,0.48
,,,2.898000002,0.48
,,,2.89839983,0.48
,,,2.898799896,0.5
,,,2.899199963,0.5
,,,2.899600029,0.5
,,,2.899999857,0.48
,,,2.900399923,0.5
,,,2.90079999,0.5
,,,2.901199818,0.5
,,,2.901599884,0.5
,,,2.90199995,0.48
,,,2.902400017,0.48
,,,2.902799845,0.5
,,,2.903199911,0.5
,,,2.903599977,0.48
,,,2.904000044,0.5
,,,2.904399872,0.48
,,,2.904799938,0.5
,,,2.905200005,0.48
,,,2.905599833,0.48
,,,2.905999899,0.48
,,,2.906399965,0.5
,,,2.906800032,0.48
,,,2.90719986,0.48
,,,2.907599926,0.48
,,,2.907999992,0.48
,,,2.90839982,0.48
,,,2.908799887,0.48
,,,2.909199953,0.5
,,,2.909600019,0.48
,,,2.909999847,0.48
,,,2.910399914,0.5
,,,2.91079998,0.48
,,,2.911199808,0.48
,,,2.911599875,0.48
,,,2.911999941,0.5
,,,2.912400007,0.48
,,,2.912799835,0.5
,,,2.913199902,0.48
,,,2.913599968,0.48
,,,2.914000034,0.48
,,,2.914399862,0.48
,,,2.914799929,0.48
,,,2.915199995,0.5
,,,2.915599823,0.48
,,,2.915999889,0.48
,,,2.916399956,0.46
,,,2.916800022,0.52
,,,2.91719985,0.5
,,,2.917599916,0.48
,,,2.917999983,0.5
,,,2.918399811,0.48
,,,2.918799877,0.48
,,,2.919199944,0.5
,,,2.91960001,0.48
,,,2.919999838,0.5
,,,2.920399904,0.5
,,,2.920799971,0.5
,,,2.921200037,0.48
,,,2.921599865,0.5
,,,2.921999931,0.5
,,,2.922399998,0.48
,,,2.922799826,0.48
,,,2.923199892,0.48
,,,2.923599958,0.5
,,,2.924000025,0.5
,,,2.924399853,0.48
,,,2.924799919,0.48
,,,2.925199986,0.48
,,,2.925599813,0.48
,,,2.92599988,0.48
,,,2.926399946,0.48
,,,2.926800013,0.5
,,,2.927199841,0.48
,,,2.927599907,0.5
,,,2.927999973,0.48
,,,2.92840004,0.5
,,,2.928799868,0.5
,,,2.929199934,0.48
,,,2.9296,0.5
,,,2.929999828,0.48
,,,2.930399895,0.48
,,,2.930799961,0.48
,,,2.931200027,0.48
,,,2.931599855,0.48
,,,2.931999922,0.48
,,,2.932399988,0.5
,,,2.932799816,0.48
,,,2.933199883,0.48
,,,2.933599949,0.5
,,,2.934000015,0.48
,,,2.934399843,0.5
,,,2.93479991,0.48
,,,2.935199976,0.5
,,,2.935600042,0.48
,,,2.93599987,0.48
,,,2.936399937,0.5
,,,2.936800003,0.48
,,,2.937199831,0.46
,,,2.937599897,0.48
,,,2.937999964,0.48
,,,2.93840003,0.48
,,,2.938799858,0.48
,,,2.939199924,0.5
,,,2.939599991,0.5
,,,2.939999819,0.5
,,,2.940399885,0.5
,,,2.940799952,0.48
,,,2.941200018,0.48
,,,2.941599846,0.5
,,,2.941999912,0.52
,,,2.942399979,0.48
,,,2.942799807,0.5
,,,2.943199873,0.48
,,,2.943599939,0.5
,,,2.944000006,0.5
,,,2.944399834,0.5
,,,2.9447999,0.48
,,,2.945199966,0.5
,,,2.945600033,0.5
,,,2.945999861,0.5
,,,2.946399927,0.5
,,,2.946799994,0.5
,,,2.947199821,0.5
,,,2.947599888,0.5
,,,2.947999954,0.5
,,,2.948400021,0.5
,,,2.948799849,0.48
,,,2.949199915,0.5
,,,2.949599981,0.5
,,,2.949999809,0.48
,,,2.950399876,0.5
,,,2.950799942,0.48
,,,2.951200008,0.48
,,,2.951599836,0.5
,,,2.951999903,0.48
,,,2.952399969,0.48
,,,2.952800035,0.48
,,,2.953199863,0.48
,,,2.95359993,0.48
,,,2.953999996,0.5
,,,2.954399824,0.48
,,,2.954799891,0.48
,,,2.955199957,0.48
,,,2.955600023,0.48
,,,2.955999851,0.48
,,,2.956399918,0.5
,,,2.956799984,0.48
,,,2.957199812,0.48
,,,2.957599878,0.5
,,,2.957999945,0.5
,,,2.958400011,0.48
,,,2.958799839,0.5
,,,2.959199905,0.5
,,,2.959599972,0.5
,,,2.960000038,0.48
,,,2.960399866,0.48
,,,2.960799932,0.5
,,,2.961199999,0.5
,,,2.961599827,0.5
,,,2.961999893,0.5
,,,2.96239996,0.48
,,,2.962800026,0.5
,,,2.963199854,0.5
,,,2.96359992,0.48
,,,2.963999987,0.5
,,,2.964399815,0.5
,,,2.964799881,0.48
,,,2.965199947,0.48
,,,2.965600014,0.48
,,,2.965999842,0.5
,,,2.966399908,0.48
,,,2.966799974,0.48
,,,2.967200041,0.48
,,,2.967599869,0.5
,,,2.967999935,0.5
,,,2.968400002,0.5
,,,2.968799829,0.48
,,,2.969199896,0.48
,,,2.969599962,0.5
,,,2.970000029,0.5
,,,2.970399857,0.5
,,,2.970799923,0.48
,,,2.971199989,0.48
,,,2.971599817,0.48
,,,2.971999884,0.5
,,,2.97239995,0.5
,,,2.972800016,0.5
,,,2.973199844,0.48
